job_id,title,location,formatted_experience_level,pay_period,currency,compensation_type,min_salary,med_salary,max_salary,annual_salary,salary_range
3901957418,Care Coordinator (Long Term Care),"Florida, United States",,HOURLY,USD,BASE_SALARY,22.36,,38.07,,15.71
3901957431,Sales Associate - Part Time,"Central Valley, NY",,HOURLY,USD,BASE_SALARY,14.2,,17.0,,2.8
3901957435,NMC_000189 - Manager - Direct-View LED / Digital Signage & AV,United States,Mid-Senior level,HOURLY,USD,BASE_SALARY,45.0,,50.0,,5.0
3901957441,Senior Android TV Engineer,"Lehi, UT",,HOURLY,USD,BASE_SALARY,80.0,,150.0,,70.0
3901957442,Analytics Engineer ,"Atlanta, GA",Mid-Senior level,HOURLY,USD,BASE_SALARY,65.0,,75.0,,10.0
3901957457,Contract Business Systems Data Analyst (Treasury focus),"Raleigh, NC",Mid-Senior level,HOURLY,USD,BASE_SALARY,70.0,,75.0,,5.0
3901957465,Senior Technical Writer,"San Mateo, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,170720.0,,209140.0,,38420.0
3903893205,Business Analyst,"Madison, WI",Mid-Senior level,YEARLY,USD,BASE_SALARY,70000.0,,90000.0,,20000.0
3901957626,Senior Business Intelligence Developer,New York City Metropolitan Area,Mid-Senior level,HOURLY,USD,BASE_SALARY,50.0,,55.0,,5.0
3901957669,STAFF SERVICES MANAGER I,"Sacramento, CA",Mid-Senior level,MONTHLY,USD,BASE_SALARY,6760.0,,8398.0,,1638.0
3901957711,Marketing Manager,"Austin, TX",,YEARLY,USD,BASE_SALARY,,60000.0,,60000.0,
3901957716,Engineer Principal (7615),"Richland, WA",Mid-Senior level,HOURLY,USD,BASE_SALARY,60.52,,82.75,,22.23
3901957732,"System Administrator Senior, Hybrid","San Antonio, TX",,HOURLY,USD,BASE_SALARY,40.0,,47.0,,7.0
3901957733,Sponsorship Coordinator,"Brentwood, TN",Entry level,HOURLY,USD,BASE_SALARY,,18.0,,37440.0,
3901957747,Operations Coordinator,"Hanover, MD",Entry level,YEARLY,USD,BASE_SALARY,50000.0,,60000.0,,10000.0
3901957748,ServiceNow Vulnerability Response Developer,"Denver, CO",,YEARLY,USD,BASE_SALARY,104650.0,,136990.0,,32340.0
3901957756,General Merchandise,"Post Falls, ID",Executive,HOURLY,USD,BASE_SALARY,16.0,,36.0,,20.0
3901957769,Recruitment Partner - Onsite -(Manufacturing Site Light Industrial Recruitment),"West Hazleton, PA",Mid-Senior level,YEARLY,USD,BASE_SALARY,65400.0,,88000.0,,22600.0
3901957788,Utility Meter Technician I- Department of Public Works,"Baltimore, MD",Entry level,YEARLY,USD,BASE_SALARY,43680.0,,67804.0,,24124.0
3901957789,"Senior Social Services Coordinator, Homeownership & Housing Preservation- DHCD","Baltimore, MD",Mid-Senior level,YEARLY,USD,BASE_SALARY,,56616.0,,56616.0,
3901957790,Environmental Policy Analyst - Housing and Community Development,"Baltimore, MD",Mid-Senior level,YEARLY,USD,BASE_SALARY,72624.0,,116198.0,,43574.0
3901957804,CDL Driver,"San Bernardino, CA",,HOURLY,USD,BASE_SALARY,26.56,,31.74,,5.18
3901957820,Cardiac Tele Registered Nurse,"Chesapeake, VA",Mid-Senior level,WEEKLY,USD,BASE_SALARY,2301.12,,2301.12,,0.00
3901957821,MS/TELE RN IN ROME NY,"Rome, NY",Mid-Senior level,WEEKLY,USD,BASE_SALARY,2091.57,,2091.57,,0.00
3901957823,Senior Technical Analyst,"Mountain View, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,60.0,,69.0,,9.0
3901957824,Technical Helpdesk Representative,"Minneapolis, MN",Entry level,HOURLY,USD,BASE_SALARY,24.0,,26.0,,2.0
3901957825,Customer Experience Specialist,"San Francisco, CA",Entry level,HOURLY,USD,BASE_SALARY,30.0,,34.0,,4.0
3901957828,"Scientist, In Vitro / In Vivo Model Development","South San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,125000.0,,25000.0
3901957830,Administrative Support Unit Chief,"Shawnee County, KS",Executive,HOURLY,USD,BASE_SALARY,23.27,,23.87,,0.60
3901957877,Tire Technician Full Time,"Quakertown, PA",,HOURLY,USD,BASE_SALARY,,16.5,,34320.0,
3901957878,Overnight Stock Clerk Part Time,"North Dartmouth, MA",,HOURLY,USD,BASE_SALARY,,16.5,,34320.0,
3901957958,Field Technician,"La Junta, CO",,HOURLY,USD,BASE_SALARY,18.5,,18.5,,0.0
3901957959,Field Technician,"Huntington Station, NY",,HOURLY,USD,BASE_SALARY,23.0,,23.0,,0.0
3901958050,Maintenance Assistant,"Lakewood, CO",Entry level,HOURLY,USD,BASE_SALARY,,23.0,,47840.0,
3901958133,Global Digital Product Manager ,Greater Milwaukee,Mid-Senior level,YEARLY,USD,BASE_SALARY,105000.0,,120000.0,,15000.0
3901958153,Scientist II - Flow Cytometry,"Everett, WA",Mid-Senior level,YEARLY,USD,BASE_SALARY,72000.0,,115000.0,,43000.0
3901958163,Aircraft Mechanic III ,"Montgomery, AL",Associate,YEARLY,USD,BASE_SALARY,70000.0,,83000.0,,13000.0
3901958212,Colleague Experience - Digital Product Director,"New York, NY",Director,YEARLY,USD,BASE_SALARY,150000.0,,225000.0,,75000.0
3901958213,Executive/Administrative Assistant - Global Client Group,"New York, NY",Mid-Senior level,HOURLY,USD,BASE_SALARY,24.05,,48.1,,24.05
3901958214,Quality Engineer,"New York, NY",Mid-Senior level,YEARLY,USD,BASE_SALARY,85000.0,,150000.0,,65000.0
3901958232,General Warehouse Associate - Night Shift,"Aurora, CO",Entry level,HOURLY,USD,BASE_SALARY,,18.5,,38480.0,
3901958236,Diesel Mechanic Technician Class A,"Springfield, MA",Entry level,HOURLY,USD,BASE_SALARY,,24.0,,49920.0,
3901958238,Carroll (IA) Class A Delivery Driver,"Carroll, IA",Entry level,YEARLY,USD,BASE_SALARY,,65000.0,,65000.0,
3901958240,Product Owner,United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,110000.0,,130000.0,,20000.0
3901958310,Care Manager I (RN),"Florida, United States",,YEARLY,USD,BASE_SALARY,54000.0,,97100.0,,43100.0
3901958358,School Psychologist,"Toutle, WA",Associate,YEARLY,USD,BASE_SALARY,27540.63,,46034.87,,18494.24
3901958360,Senior Media Manager,"New York, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,80000.0,,110000.0,,30000.0
3901958362,"Manager, Medicare Sales","Bronx, NY",,YEARLY,USD,BASE_SALARY,67400.0,,121300.0,,53900.0
3901958367,TMS Adminstrator,Nashville Metropolitan Area,Associate,HOURLY,USD,BASE_SALARY,,25.0,,52000.0,
3901958374,Cashier,"Daly City, CA",Entry level,HOURLY,USD,BASE_SALARY,17.05,,21.25,,4.20
3901958379,Senior Data Engineer,"Sunnyvale, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,60.0,,65.0,,5.0
3901958381,Staff Accountant,"Palos Heights, IL",Associate,YEARLY,USD,BASE_SALARY,60000.0,,65000.0,,5000.0
3901958382,Heat Treater C,"Huntington Park, CA",,HOURLY,USD,BASE_SALARY,18.0,,20.0,,2.0
3903893216,Environmental Engineer,"Syracuse, NY",Entry level,YEARLY,USD,BASE_SALARY,61200.0,,107100.0,,45900.0
3901958393,Senior Accountant (32725),"Menlo Park, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,110000.0,,140000.0,,30000.0
3901958428,Financial Controller,"California, United States",Director,YEARLY,USD,BASE_SALARY,165000.0,,180000.0,,15000.0
3903893239,Treatment Plan Coordinator,"Kentucky, United States",Entry level,HOURLY,USD,BASE_SALARY,20.0,,22.0,,2.0
3901958507,Forklift Technician,"Hutchins, TX",Mid-Senior level,HOURLY,USD,BASE_SALARY,,25.0,,52000.0,
3901958520,"Associate Director, Real Estate","New York, NY",Director,YEARLY,USD,BASE_SALARY,112000.0,,175000.0,,63000.0
3901958535,Quest Academy Day Treatment Special Education Teacher (2024-25 School Year),"Longview, WA",Entry level,YEARLY,USD,BASE_SALARY,57510.0,,106600.0,,49090.0
3901958707,Project Engineer,"Reading, PA",,YEARLY,USD,BASE_SALARY,82000.0,,91000.0,,9000.0
3901958714,Product Manager,United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,120000.0,,180000.0,,60000.0
3901958716,Lecturer – Interdisciplinary Learning and Teaching,"San Antonio, TX",Mid-Senior level,MONTHLY,USD,BASE_SALARY,,3500.0,,42000.0,
3901958724,City Planner II- Department of Planning,"Baltimore, MD",Mid-Senior level,YEARLY,USD,BASE_SALARY,72624.0,,116198.0,,43574.0
3901958728,Sr. HR Technology Project Manager,"San Diego, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,110000.0,,130000.0,,20000.0
3901958747,Wealth Management Advisory Consultant II,"Phoenix, AZ",,YEARLY,USD,BASE_SALARY,88900.0,,108000.0,,19100.0
3901958790,Physical Therapist - Per Diem - Samaritan Hospital,"Troy, NY",Entry level,HOURLY,USD,BASE_SALARY,37.6,,50.0,,12.4
3901958805,Talent Acquisition Business Partner (3-6 Month Contract),United States,Mid-Senior level,YEARLY,USD,BASE_SALARY,90000.0,,110000.0,,20000.0
3901958809,"RF Researcher (Senior Engineer, Research)","East Hartford, CT",Mid-Senior level,YEARLY,USD,BASE_SALARY,77000.0,,163000.0,,86000.0
3901958816,Manufacturing Engineer I (Onsite),"Winston-Salem, NC",Entry level,YEARLY,USD,BASE_SALARY,53000.0,,103000.0,,50000.0
3901958819,Warehouse Fulfillment Specialist Part Time,"Utica, NY",,HOURLY,USD,BASE_SALARY,15.0,,18.0,,3.0
3901958821,"Analyst, Materials Planning SIOP","Andover, MA",Entry level,YEARLY,USD,BASE_SALARY,53000.0,,103000.0,,50000.0
3901958824,Industrial Engineer I (Onsite),"Decorah, IA",Entry level,YEARLY,USD,BASE_SALARY,53000.0,,103000.0,,50000.0
3901958919,Principal Network Security Infrastructure Engineer,"Littleton, CO",,YEARLY,USD,BASE_SALARY,127050.0,,208725.0,,81675.0
3901958930,Yard Associate - Bilingual Preferred (English/Spanish),"San Marcos, CA",,HOURLY,USD,BASE_SALARY,,19.0,,39520.0,
3901958931,Yard Associate - Bilingual Preferred (English/Spanish),"San Marcos, CA",,HOURLY,USD,BASE_SALARY,,19.0,,39520.0,
3901958992,"Medical Assistant, Surgical Services SAMF, Full Time- Day Shift","Fresno, CA",Entry level,HOURLY,USD,BASE_SALARY,17.8,,24.92,,7.12
3901959152,"Shuttle Driver, CDL A - $10k Sign-on Bonus!","Enfield, NH",Entry level,HOURLY,USD,BASE_SALARY,,32.0,,66560.0,
3901959280,Hospital Pharmacist,"Florida, United States",Mid-Senior level,HOURLY,USD,BASE_SALARY,26.0,,26.0,,0.0
3901959302,Sales Supervisor - Part Time,"Central Valley, NY",Mid-Senior level,HOURLY,USD,BASE_SALARY,16.0,,19.0,,3.0
3901959341,Senior Game Designer,"San Mateo, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,126370.0,,171900.0,,45530.0
3901959375,Sales Associate (Part-Time) - King of Prussia,Greater Philadelphia,Entry level,HOURLY,USD,BASE_SALARY,17.0,,19.0,,2.0
3901959494,Legal Assistant,"Houston, TX",,YEARLY,USD,BASE_SALARY,55000.0,,65000.0,,10000.0
3901959496,SEASONAL CLERK,"Sonoma, CA",Entry level,MONTHLY,USD,BASE_SALARY,2985.0,,3365.0,,380.0
3901959582,Senior Events Manager,"San Antonio, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,40000.0,,42000.0,,2000.0
3901959590,Pharmacy Technician,"Daphne, AL",Entry level,HOURLY,USD,BASE_SALARY,14.0,,45.0,,31.0
3901959603,Portfolio Manager,"Hamden, CT",,YEARLY,USD,BASE_SALARY,104300.0,,148500.0,,44200.0
3901959617,Customer Marketing Manager,"San Francisco, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,,63.0,,131040.0,
3901959618,Network SME,"Alpharetta, GA",Entry level,HOURLY,USD,BASE_SALARY,75.0,,95.0,,20.0
3901959625,Production Supervisor,"Irvine, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,70000.0,,100000.0,,30000.0
3901959681,Senior FPGA Design Engineer,"McKinney, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,77000.0,,163000.0,,86000.0
3901959787,Claim Coordinator,"Englewood, CO",,YEARLY,USD,BASE_SALARY,63150.0,,90000.0,,26850.0
3901959788,Senior Peering Engineer,"Littleton, CO",,YEARLY,USD,BASE_SALARY,96250.0,,158125.0,,61875.0
3901959907,Quality Analyst,"Minneapolis, MN",Mid-Senior level,HOURLY,USD,BASE_SALARY,40.0,,46.0,,6.0
3901959917,Information Literacy Concierge,"Omaha, NE",,HOURLY,USD,BASE_SALARY,,18.51,,38500.80,
3901960007,Ascentium Credit Analyst,"Houston, Texas, United States",,YEARLY,USD,BASE_SALARY,54542.29,,84859.5,,30317.21
3901960043,Transportation Enforcement Officer I - Department of Transportation,"Baltimore, MD",Entry level,YEARLY,USD,BASE_SALARY,39462.0,,46751.0,,7289.0
3901960045,Experienced Aircraft Mechanic,"Palmdale, CA",Entry level,YEARLY,USD,BASE_SALARY,65410.0,,99888.0,,34478.0
3901960049,Maintenance Manager,"Baltimore, MD",Mid-Senior level,YEARLY,USD,BASE_SALARY,,130000.0,,130000.0,
3901960054,Sr Financial Analyst I (Commercial),"San Diego, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,87000.0,,115000.0,,28000.0
3901960058,Warehouse Worker,"Tampa, FL",Entry level,HOURLY,USD,BASE_SALARY,,16.0,,33280.0,
3901960077,US_Validation Engineer III,"Oceanside, CA",Entry level,HOURLY,USD,BASE_SALARY,70.0,,80.0,,10.0
3901960078,UX Researcher,"Seattle, WA",Mid-Senior level,HOURLY,USD,BASE_SALARY,55.0,,65.0,,10.0
3901960087,Product Photographer,"Coppell, TX",Associate,HOURLY,USD,BASE_SALARY,30.0,,40.0,,10.0
3901960128,Manufacturing Engineering Technician,"Foley, AL",Entry level,YEARLY,USD,BASE_SALARY,44000.0,,102000.0,,58000.0
3901960129,"Summer 2024, Intern: Cybersecurity Engineering (Remote)","Richardson, TX",Internship,YEARLY,USD,BASE_SALARY,37000.0,,82000.0,,45000.0
3901960133,"Chief Engineer, Senior Principal (Onsite)","Fort Wayne, IN",Mid-Senior level,YEARLY,USD,BASE_SALARY,118000.0,,246000.0,,128000.0
3901960134,Industrial Engineer I - Onsite,"Tucson, AZ",Entry level,YEARLY,USD,BASE_SALARY,53000.0,,103000.0,,50000.0
3901960142,Burnsville Manufacturing Operations Lead (Onsite),"Burnsville, MN",Mid-Senior level,YEARLY,USD,BASE_SALARY,118000.0,,246000.0,,128000.0
3901960222,DISH Installation Technician - Field,"Orange, TX",,HOURLY,USD,BASE_SALARY,19.75,,19.75,,0.00
3901960223,Field Technician,"Benton Harbor, MI",,HOURLY,USD,BASE_SALARY,18.75,,18.75,,0.00
3901960242,Facilities Tradesman,"Denver, CO",,HOURLY,USD,BASE_SALARY,24.0,,29.61,,5.61
3901960301,Network Systems Engineer,"Houston, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,95000.0,,115000.0,,20000.0
3901960317,Brewery Supervisor,"San Diego, CA",,YEARLY,USD,BASE_SALARY,66560.0,,70000.0,,3440.0
3901960338,Personal Injury Attorney,"Jenkintown, PA",Mid-Senior level,HOURLY,USD,BASE_SALARY,45.0,,60.0,,15.0
3901960503,Licensed Vocational Nurse - Nursing Admin,"Los Angeles, California, United States",Entry level,HOURLY,USD,BASE_SALARY,28.0,,37.68,,9.68
3901960504,Recreation/Activity Therapist II - Psych Acute,"Los Angeles, California, United States",Entry level,HOURLY,USD,BASE_SALARY,,25.2,,52416.0,
3901960505,"Registered Nurse, RN- Telemetry (New Grads Welcome)","Inglewood, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,38.57,,56.64,,18.07
3901960509,Assurance Intern - Winter 2025 (San Antonio,"San Antonio, TX",Internship,HOURLY,USD,BASE_SALARY,22.0,,39.0,,17.0
3901960517,Growth Marketing Manager - User Acquisition,United States,,YEARLY,USD,BASE_SALARY,80000.0,,160000.0,,80000.0
3901960530,TECHNICIAN - Structured Cabling,"Baltimore, MD",Entry level,HOURLY,USD,BASE_SALARY,,24.21,,50356.80,
3901960533,Patient Account Registrar Per Diem - Admitting**,"Victorville, CA",Entry level,HOURLY,USD,BASE_SALARY,,17.2,,35776.0,
3901960540,Patient Account Registrar - Admitting**,"Victorville, CA",Entry level,HOURLY,USD,BASE_SALARY,16.7,,21.59,,4.89
3901960632,Senior Multimedia Specialist,"Washington, DC",Entry level,YEARLY,USD,BASE_SALARY,79643.0,,135392.0,,55749.0
3901960633,"Senior Underwriter - Property Facultative (St. Louis, Kansas City or Iowa)","Overland Park, KS",,YEARLY,USD,BASE_SALARY,95000.0,,186500.0,,91500.0
3901960675,Aviation Firefighter - Driver/Operator,"Greenville, SC",Entry level,YEARLY,USD,BASE_SALARY,,140125.65,,140125.65,
3901960680,Maintenance Technician II,"White Plains, NY",Entry level,HOURLY,USD,BASE_SALARY,21.0,,27.0,,6.0
3901960681,Digital Marketing Specialist,"Irvine, CA",Associate,YEARLY,USD,BASE_SALARY,65000.0,,90000.0,,25000.0
3901960693,Executive Assistant,"San Antonio, Texas Metropolitan Area",Associate,YEARLY,USD,BASE_SALARY,55000.0,,60000.0,,5000.0
3901960702,Credit Risk Analytics Manager,"Delaware, United States",,YEARLY,USD,BASE_SALARY,107300.0,,259600.0,,152300.0
3901960744,Total Loss Specialist,United States,,YEARLY,USD,BASE_SALARY,22.0,,31.0,,9.0
3901960750,Credit Collections Representative,"Erie, PA",Associate,HOURLY,USD,BASE_SALARY,18.0,,23.0,,5.0
3901960753,Finance Manager,San Francisco Bay Area,,YEARLY,USD,BASE_SALARY,75000.0,,95000.0,,20000.0
3901960823,Senior Program Manager,"Texas, United States",Executive,HOURLY,USD,BASE_SALARY,100.0,,110.0,,10.0
3901960828,Data and Strategy Analyst- Washington State University,"Pullman, WA",Associate,YEARLY,USD,BASE_SALARY,80000.0,,90000.0,,10000.0
3901960834,Vice President of Conservation Programs and Partnerships at Seattle Aquarium,"Seattle, WA",Executive,YEARLY,USD,BASE_SALARY,140000.0,,160000.0,,20000.0
3901960837,Graphic Designer,United States,,HOURLY,USD,BASE_SALARY,30.0,,35.0,,5.0
3901961003,Sr. Payroll Technology Analyst,"San Diego, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,95000.0,,130000.0,,35000.0
3901961011,Personal Banker,"Ridgefield, NJ",Entry level,YEARLY,USD,BASE_SALARY,35200.0,,58700.0,,23500.0
3901961018,Sr Financial Consultant,"Ames, IA",,YEARLY,USD,BASE_SALARY,72100.0,,114700.0,,42600.0
3901961019,Portfolio Manager,"Wheaton, IL",,YEARLY,USD,BASE_SALARY,104300.0,,148500.0,,44200.0
3901961028,"Director, College Savings Plans Marketing","Illinois, United States",,YEARLY,USD,BASE_SALARY,102100.0,,159700.0,,57600.0
3901961033,Registered Nurse - MedSurg / Telemetry,"New York, NY",Mid-Senior level,WEEKLY,USD,BASE_SALARY,2162.81,,2162.81,,0.00
3901961035,Senior Application Security Engineer,United States,Mid-Senior level,HOURLY,USD,BASE_SALARY,80.0,,90.0,,10.0
3901961036,Tax Analyst,"Kissimmee, FL",Entry level,HOURLY,USD,BASE_SALARY,28.0,,31.91,,3.91
3901961047,Facilities Coordinator,"Chicago, IL",,YEARLY,USD,BASE_SALARY,,20.0,,20.0,
3901961069,Staff Software Development Engineer,"Seattle, WA",Mid-Senior level,YEARLY,USD,BASE_SALARY,185390.0,,311460.0,,126070.0
3901961078,"RN, St. Peter's Hospital, FT Nights - Detox - No weekend commitment","Albany, NY",Mid-Senior level,HOURLY,USD,BASE_SALARY,36.2,,49.95,,13.75
3901961099,Recovery Clerk Part Time,"Chesapeake, VA",,HOURLY,USD,BASE_SALARY,,14.5,,30160.0,
3901961100,Overnight Stock Clerk Full Time,"Williamsville, NY",,HOURLY,USD,BASE_SALARY,15.5,,18.98,,3.48
3901961102,Sr. Mechanical Manager (Onsite),"Richardson, TX",Mid-Senior level,YEARLY,USD,BASE_SALARY,118000.0,,246000.0,,128000.0
3901961202,Receiving Logistics Supervisor,"Spartanburg, SC",,YEARLY,USD,BASE_SALARY,54650.0,,78100.0,,23450.0
3901961206,Supply Chain Planner - eStore SCM Ops,"Ridgefield Park, NJ",Entry level,HOURLY,USD,BASE_SALARY,,25.0,,52000.0,
3901961211,Class B CDL Dump Truck Driver,"Moseley, VA",,HOURLY,USD,BASE_SALARY,19.0,,20.0,,1.0
3901961214,Seasonal Package Delivery Driver,"Barre Town, VT",Entry level,HOURLY,USD,BASE_SALARY,,23.0,,47840.0,
3901961215,Seasonal Package Delivery Driver,"Ashland, MA",Entry level,HOURLY,USD,BASE_SALARY,,23.0,,47840.0,
3901961216,Seasonal Package Delivery Driver,"Keene, NH",Entry level,HOURLY,USD,BASE_SALARY,,23.0,,47840.0,
3901961218,On-Premise Sales Consultant - NOVA East,"Alexandria, VA",Mid-Senior level,YEARLY,USD,BASE_SALARY,50000.0,,70000.0,,20000.0
3901961311,Branch Administrative Assistant,"Phoenix, AZ",Entry level,HOURLY,USD,BASE_SALARY,,17.0,,35360.0,
3901961510,Pharmacy Technician,"Lynwood, CA",Entry level,HOURLY,USD,BASE_SALARY,22.99,,30.0,,7.01
3901961512,"Registered Nurse, RN- Telemetry (New Grads Welcome)","Inglewood, CA",Mid-Senior level,HOURLY,USD,BASE_SALARY,38.57,,56.64,,18.07
3901961514,Licensed Vocational Nurse - Emergency Services,"Los Angeles, California, United States",Entry level,HOURLY,USD,BASE_SALARY,28.0,,37.68,,9.68
3901961518,"Tax Manager, Credits & Incentives","Boston, MA",Mid-Senior level,YEARLY,USD,BASE_SALARY,76000.0,,160000.0,,84000.0
3901961521,Springboard Innovation Fellow at Hillel at The George Washington University,"Washington, DC",Mid-Senior level,YEARLY,USD,BASE_SALARY,45000.0,,47000.0,,2000.0
3901961524,Product Manager Intern - Corporate Architecture (Oracle Linux),"Redwood City, CA",Internship,HOURLY,USD,BASE_SALARY,18.99,,53.0,,34.01
3901961528,Technical Training Manager - Engineered Materials,"Melville, NY",Mid-Senior level,YEARLY,USD,BASE_SALARY,100000.0,,110000.0,,10000.0
3901961555,Foreman - Structured Cabling,"Baltimore, MD",Mid-Senior level,HOURLY,USD,BASE_SALARY,,28.62,,59529.60,
3901961567,Patient Account Registrar - Admitting,"National City, CA",Entry level,HOURLY,USD,BASE_SALARY,17.25,,23.0,,5.75
3901961569,RRT Per Diem (RCP II) - DVH Respiratory Therapy,"Victorville, CA",,HOURLY,USD,BASE_SALARY,,34.5,,71760.0,
3901961570,Director of Health Services,"Bozeman, MT",,YEARLY,USD,BASE_SALARY,85000.0,,95000.0,,10000.0
3901961588,Regional Manager,"Bakersfield, CA",,YEARLY,USD,BASE_SALARY,65000.0,,75000.0,,10000.0
3901961589,"Labor & Employment Attornery - Associates, Sr. Counsel, or Partner (REMOTE), AM 100","Los Angeles, CA",Entry level,YEARLY,USD,BASE_SALARY,115000.0,,250000.0,,135000.0
3901961612,Associate Gallery Leader,"Nashville, TN",Mid-Senior level,YEARLY,USD,BASE_SALARY,72000.0,,121000.0,,49000.0
3901961613,Home Delivery Scheduling Associate,"Tampa, FL",Associate,HOURLY,USD,BASE_SALARY,16.0,,23.0,,7.0
3901961614,Bulk Delivery Driver NU,"Capitol Heights, MD",Entry level,HOURLY,USD,BASE_SALARY,,26.45,,55016.00,
3901961659,Director of Business Development - Strategic Brands,United States,,YEARLY,USD,BASE_SALARY,120000.0,,180000.0,,60000.0
3901961662,CDL Class A Driver,"Albany, NY",Entry level,YEARLY,USD,BASE_SALARY,,94000.0,,94000.0,
3901961663,Currency Operations Specialist,"Memphis, TN",Mid-Senior level,YEARLY,USD,BASE_SALARY,,51500.0,,51500.0,
3901961664,Sr Contract Specialist,"San Francisco, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,87100.0,,139200.0,,52100.0
3901961669,Licensed Client Service Administrator,"Coeur d'Alene, ID",Entry level,HOURLY,USD,BASE_SALARY,20.0,,24.0,,4.0
3901961695,"Patient Care Coordinator - Plano, TX","Plano, TX",Entry level,HOURLY,USD,BASE_SALARY,,18.5,,38480.0,
3901961702,Advisor Development Program Financial Solutions Advisor Trainee: Troy Financial Center,"Troy, NY",Mid-Senior level,HOURLY,USD,BASE_SALARY,28.0,,32.0,,4.0
3901961707,Program Specialist,"Chandler, AZ",,HOURLY,USD,BASE_SALARY,20.0,,24.0,,4.0
3901961719,Sales Executive Qualitative and Quantitative Market Research,"Illinois, United States",,YEARLY,USD,BASE_SALARY,110000.0,,125000.0,,15000.0
3901961721,Site Operations Coordinator,"San Mateo, CA",Entry level,YEARLY,USD,BASE_SALARY,51435.0,,87264.0,,35829.0
3901961743,Retail Assistant Store Manager (Part Time) - South Willow St. Plaza,"Manchester, NH",Mid-Senior level,HOURLY,USD,BASE_SALARY,19.1,,20.27,,1.17
3901961758,Optimal Blue Specialist,United States,Associate,YEARLY,USD,BASE_SALARY,40000.0,,50000.0,,10000.0
3901961784,Medical Operator,"Newark, CA",,HOURLY,USD,BASE_SALARY,22.73,,31.21,,8.48
3901961810,Safety Manager,New York City Metropolitan Area,Mid-Senior level,YEARLY,USD,BASE_SALARY,105000.0,,115000.0,,10000.0
3901961854,"(W2 only, c2h)  Senior AWS Data Engineer, Python",United States,Mid-Senior level,HOURLY,USD,BASE_SALARY,70.0,,80.0,,10.0
3901961855,Assistant Controller,"Salt Lake County, UT",Mid-Senior level,HOURLY,USD,BASE_SALARY,55.0,,70.0,,15.0
3901961858,Senior Storage Engineer,"Princeton, NJ",,HOURLY,USD,BASE_SALARY,44.0,,45.0,,1.0
3901961860,Inside Sales Account Executive,"Costa Mesa, CA",,YEARLY,USD,BASE_SALARY,40000.0,,100000.0,,60000.0
3901961864,Business Analyst II,"Detroit, MI",Mid-Senior level,HOURLY,USD,BASE_SALARY,44.0,,49.0,,5.0
3901961993,Brand Representative,"Nashville, TN",Entry level,HOURLY,USD,BASE_SALARY,,20.0,,41600.0,
3901962005,Account Representative,"Portland, Oregon Metropolitan Area",,YEARLY,USD,BASE_SALARY,60000.0,,70000.0,,10000.0
3901962008,R&D Engineer,"Winston-Salem, NC",Entry level,YEARLY,USD,BASE_SALARY,77000.0,,163000.0,,86000.0
3901962012,DENTAL OFFICE ASSISTANT,"Albany, New York Metropolitan Area",Entry level,HOURLY,USD,BASE_SALARY,22.0,,22.02,,0.02
3901962015,ERP DT Functional Lead – Plan to Deliver (REMOTE),"Arizona, United States",Mid-Senior level,YEARLY,USD,BASE_SALARY,143000.0,,287000.0,,144000.0
3901962025,"Principal Specialist, Program Cost & Controls (Hybrid)","Anaheim, CA",Mid-Senior level,YEARLY,USD,BASE_SALARY,85000.0,,179000.0,,94000.0
3901962033,Omni Experience Supervisor Full Time,"Watchung, NJ",,HOURLY,USD,BASE_SALARY,,16.65,,34632.00,
3901962034,Deli Clerk Part Time,"Alexandria, VA",,HOURLY,USD,BASE_SALARY,,16.75,,34840.00,
3901962035,Cashier Part Time,"Portland, ME",,HOURLY,USD,BASE_SALARY,,16.0,,33280.0,
3901962110,A/P & Contract Analyst II - Information Technology,"Englewood, CO",,YEARLY,USD,BASE_SALARY,63150.0,,90000.0,,26850.0
3901962115,Vendor Manager,"Littleton, CO",,YEARLY,USD,BASE_SALARY,96250.0,,137500.0,,41250.0
3901962118,Design Engineer,"Fullerton, CA",,YEARLY,USD,BASE_SALARY,85000.0,,95000.0,,10000.0
3901962127,Accountant,"Fort Worth, TX",,HOURLY,USD,BASE_SALARY,24.0,,29.0,,5.0
